_id,deviceId,temperature,humidity,createdAt
69aac10e1b0c1bff0a8182d9,BOX-BLR-04,1.07,44.76,06-01-2025 13:10
69aac10e1b0c1bff0a8182da,BOX-BLR-04,1.05,47.79,06-01-2025 13:20
69aac10e1b0c1bff0a8182db,BOX-BLR-04,1.09,57.06,06-01-2025 13:30
69aac10e1b0c1bff0a8182dc,BOX-BLR-04,1.01,42.52,06-01-2025 13:40
69aac10e1b0c1bff0a8182dd,BOX-BLR-04,1.1,48.28,06-01-2025 13:50
69aac10e1b0c1bff0a8182de,BOX-BLR-04,1.21,55.4,06-01-2025 14:00
69aac10e1b0c1bff0a8182df,BOX-BLR-04,1.36,45.43,06-01-2025 14:10
69aac10e1b0c1bff0a8182e0,BOX-BLR-04,1.15,44.26,06-01-2025 14:20
69aac10e1b0c1bff0a8182e1,BOX-BLR-04,1.02,41.21,06-01-2025 14:30
69aac10e1b0c1bff0a8182e2,BOX-BLR-04,1.11,51.72,06-01-2025 14:40
69aac10e1b0c1bff0a8182e3,BOX-BLR-04,1.15,40.57,06-01-2025 14:50
69aac10e1b0c1bff0a8182e4,BOX-BLR-04,1.35,50.95,06-01-2025 15:00
69aac10e1b0c1bff0a8182e5,BOX-BLR-04,1.25,59.99,06-01-2025 15:10
69aac10e1b0c1bff0a8182e6,BOX-BLR-04,0.98,52.02,06-01-2025 15:20
69aac10e1b0c1bff0a8182e7,BOX-BLR-04,1.27,48.5,06-01-2025 15:30
69aac10e1b0c1bff0a8182e8,BOX-BLR-04,0.98,47.37,06-01-2025 15:40
69aac10e1b0c1bff0a8182e9,BOX-BLR-04,0.96,52.28,06-01-2025 15:50
69aac10e1b0c1bff0a8182ea,BOX-BLR-04,0.86,46.4,06-01-2025 16:00
69aac10e1b0c1bff0a8182eb,BOX-BLR-04,0.74,45.82,06-01-2025 16:10
69aac10e1b0c1bff0a8182ec,BOX-BLR-04,0.46,42.55,06-01-2025 16:20
69aac10e1b0c1bff0a8182ed,BOX-BLR-04,0.59,55.44,06-01-2025 16:30
69aac10e1b0c1bff0a8182ee,BOX-BLR-04,0.52,50.4,06-01-2025 16:40
69aac10e1b0c1bff0a8182ef,BOX-BLR-04,0.34,54.86,06-01-2025 16:50
69aac10e1b0c1bff0a8182f0,BOX-BLR-04,0.25,44.16,06-01-2025 17:00
69aac10e1b0c1bff0a8182f1,BOX-BLR-04,0.04,41.24,06-01-2025 17:10
69aac10e1b0c1bff0a8182f2,BOX-BLR-04,-0.15,56.83,06-01-2025 17:20
69aac10e1b0c1bff0a8182f3,BOX-BLR-04,-0.11,44.35,06-01-2025 17:30
69aac10e1b0c1bff0a8182f4,BOX-BLR-04,-0.12,51.73,06-01-2025 17:40
69aac10e1b0c1bff0a8182f5,BOX-BLR-04,-0.09,56.86,06-01-2025 17:50
69aac10e1b0c1bff0a8182f6,BOX-BLR-04,-0.03,45.92,06-01-2025 18:00
69aac10e1b0c1bff0a8182f7,BOX-BLR-04,0.16,51.26,06-01-2025 18:10
69aac10e1b0c1bff0a8182f8,BOX-BLR-04,-0.09,43.2,06-01-2025 18:20
69aac10e1b0c1bff0a8182f9,BOX-BLR-04,-0.18,43.93,06-01-2025 18:30
69aac10e1b0c1bff0a8182fa,BOX-BLR-04,-0.22,45.3,06-01-2025 18:40
69aac10e1b0c1bff0a8182fb,BOX-BLR-04,-0.23,58.74,06-01-2025 18:50
69aac10e1b0c1bff0a8182fc,BOX-BLR-04,0.05,46.75,06-01-2025 19:00
69aac10e1b0c1bff0a8182fd,BOX-BLR-04,-0.09,54.14,06-01-2025 19:10
69aac10e1b0c1bff0a8182fe,BOX-BLR-04,-0.25,53.55,06-01-2025 19:20
69aac10e1b0c1bff0a8182ff,BOX-BLR-04,-0.15,59.41,06-01-2025 19:30
69aac10e1b0c1bff0a818300,BOX-BLR-04,0,40.16,06-01-2025 19:40
69aac10e1b0c1bff0a818301,BOX-BLR-04,-0.27,43.1,06-01-2025 19:50
69aac10e1b0c1bff0a818302,BOX-BLR-04,-0.29,42.57,06-01-2025 20:00
69aac10e1b0c1bff0a818303,BOX-BLR-04,-0.05,55.37,06-01-2025 20:10
69aac10e1b0c1bff0a818304,BOX-BLR-04,-0.2,44.83,06-01-2025 20:20
69aac10e1b0c1bff0a818305,BOX-BLR-04,-0.22,48.16,06-01-2025 20:30
69aac10e1b0c1bff0a818306,BOX-BLR-04,-0.07,59.18,06-01-2025 20:40
69aac10e1b0c1bff0a818307,BOX-BLR-04,-0.25,41.13,06-01-2025 20:50
69aac10e1b0c1bff0a818308,BOX-BLR-04,-0.51,50.54,06-01-2025 21:00
69aac10e1b0c1bff0a818309,BOX-BLR-04,-0.27,44.28,06-01-2025 21:10
69aac10e1b0c1bff0a81830a,BOX-BLR-04,-0.21,51.74,06-01-2025 21:20
69aac10e1b0c1bff0a81830b,BOX-BLR-04,-0.33,44.49,06-01-2025 21:30
69aac10e1b0c1bff0a81830c,BOX-BLR-04,-0.37,51.85,06-01-2025 21:40
69aac10e1b0c1bff0a81830d,BOX-BLR-04,-0.24,42.88,06-01-2025 21:50
69aac10e1b0c1bff0a81830e,BOX-BLR-04,0.04,41.26,06-01-2025 22:00
69aac10e1b0c1bff0a81830f,BOX-BLR-04,-0.21,48.46,06-01-2025 22:10
69aac10e1b0c1bff0a818310,BOX-BLR-04,-0.45,48.15,06-01-2025 22:20
69aac10e1b0c1bff0a818311,BOX-BLR-04,-0.62,44.99,06-01-2025 22:30
69aac10e1b0c1bff0a818312,BOX-BLR-04,-0.81,54.63,06-01-2025 22:40
69aac10e1b0c1bff0a818313,BOX-BLR-04,-0.76,50.78,06-01-2025 22:50
69aac10e1b0c1bff0a818314,BOX-BLR-04,-0.7,58.59,06-01-2025 23:00
69aac10e1b0c1bff0a818315,BOX-BLR-04,-0.7,54.26,06-01-2025 23:10
69aac10e1b0c1bff0a818316,BOX-BLR-04,-0.97,56.19,06-01-2025 23:20
69aac10e1b0c1bff0a818317,BOX-BLR-04,-0.9,41.02,06-01-2025 23:30
69aac10e1b0c1bff0a818318,BOX-BLR-04,-1.17,51.67,06-01-2025 23:40
69aac10e1b0c1bff0a818319,BOX-BLR-04,-1,57,06-01-2025 23:50
69aac10e1b0c1bff0a81831a,BOX-BLR-04,-1.2,44.05,07-01-2025 00:00
69aac10e1b0c1bff0a81831b,BOX-BLR-04,-0.95,57.13,07-01-2025 00:10
69aac10e1b0c1bff0a81831c,BOX-BLR-04,-0.96,41.07,07-01-2025 00:20
69aac10e1b0c1bff0a81831d,BOX-BLR-04,-1.02,56.62,07-01-2025 00:30
69aac10e1b0c1bff0a81831e,BOX-BLR-04,-1.28,43.98,07-01-2025 00:40
69aac10e1b0c1bff0a81831f,BOX-BLR-04,-1.23,49.27,07-01-2025 00:50
69aac10e1b0c1bff0a818320,BOX-BLR-04,-1.36,48.93,07-01-2025 01:00
69aac10e1b0c1bff0a818321,BOX-BLR-04,-1.19,41.96,07-01-2025 01:10
69aac10e1b0c1bff0a818322,BOX-BLR-04,-1.09,53.57,07-01-2025 01:20
69aac10e1b0c1bff0a818323,BOX-BLR-04,-0.8,40.41,07-01-2025 01:30
69aac10e1b0c1bff0a818324,BOX-BLR-04,-0.92,40.16,07-01-2025 01:40
69aac10e1b0c1bff0a818325,BOX-BLR-04,-1.12,44.94,07-01-2025 01:50
69aac10e1b0c1bff0a818326,BOX-BLR-04,-1.02,54.91,07-01-2025 02:00
69aac10e1b0c1bff0a818327,BOX-BLR-04,-1.03,42.3,07-01-2025 02:10
69aac10e1b0c1bff0a818328,BOX-BLR-04,-1.19,40.24,07-01-2025 02:20
69aac10e1b0c1bff0a818329,BOX-BLR-04,-0.93,41.37,07-01-2025 02:30
69aac10e1b0c1bff0a81832a,BOX-BLR-04,-0.93,40.99,07-01-2025 02:40
69aac10e1b0c1bff0a81832b,BOX-BLR-04,-0.96,49.68,07-01-2025 02:50
69aac10e1b0c1bff0a81832c,BOX-BLR-04,-1.01,48.61,07-01-2025 03:00
69aac10e1b0c1bff0a81832d,BOX-BLR-04,-1.09,53.99,07-01-2025 03:10
69aac10e1b0c1bff0a81832e,BOX-BLR-04,-0.88,44.46,07-01-2025 03:20
69aac10e1b0c1bff0a81832f,BOX-BLR-04,-1,42.67,07-01-2025 03:30
69aac10e1b0c1bff0a818330,BOX-BLR-04,-0.82,47.43,07-01-2025 03:40
69aac10e1b0c1bff0a818331,BOX-BLR-04,-1.1,52.19,07-01-2025 03:50
69aac10e1b0c1bff0a818332,BOX-BLR-04,-1.35,46.69,07-01-2025 04:00
69aac10e1b0c1bff0a818333,BOX-BLR-04,-1.15,56.34,07-01-2025 04:10
69aac10e1b0c1bff0a818334,BOX-BLR-04,-1.44,43.35,07-01-2025 04:20
69aac10e1b0c1bff0a818335,BOX-BLR-04,-1.62,57.69,07-01-2025 04:30
69aac10e1b0c1bff0a818336,BOX-BLR-04,-1.82,44.02,07-01-2025 04:40
69aac10e1b0c1bff0a818337,BOX-BLR-04,-1.86,56.61,07-01-2025 04:50
69aac10e1b0c1bff0a818338,BOX-BLR-04,-2.02,49.7,07-01-2025 05:00
69aac10e1b0c1bff0a818339,BOX-BLR-04,-1.9,50.91,07-01-2025 05:10
69aac10e1b0c1bff0a81833a,BOX-BLR-04,-1.94,57.36,07-01-2025 05:20
69aac10e1b0c1bff0a81833b,BOX-BLR-04,-1.91,47.4,07-01-2025 05:30
69aac10e1b0c1bff0a81833c,BOX-BLR-04,-2.04,46.34,07-01-2025 05:40
69aac10e1b0c1bff0a81833d,BOX-BLR-04,-2.31,50.36,07-01-2025 05:50
69aac10e1b0c1bff0a81833e,BOX-BLR-04,-2.1,46.21,07-01-2025 06:00
69aac10e1b0c1bff0a81833f,BOX-BLR-04,-2.13,41.75,07-01-2025 06:10
69aac10e1b0c1bff0a818340,BOX-BLR-04,-2.33,52.48,07-01-2025 06:20
69aac10e1b0c1bff0a818341,BOX-BLR-04,-2.06,50.64,07-01-2025 06:30
69aac10e1b0c1bff0a818342,BOX-BLR-04,-2.14,55.18,07-01-2025 06:40
69aac10e1b0c1bff0a818343,BOX-BLR-04,-1.87,50.59,07-01-2025 06:50
69aac10e1b0c1bff0a818344,BOX-BLR-04,-1.89,54.07,07-01-2025 07:00
69aac10e1b0c1bff0a818345,BOX-BLR-04,-1.6,51.92,07-01-2025 07:10
69aac10e1b0c1bff0a818346,BOX-BLR-04,-1.35,56.28,07-01-2025 07:20
69aac10e1b0c1bff0a818347,BOX-BLR-04,-1.1,51.48,07-01-2025 07:30
69aac10e1b0c1bff0a818348,BOX-BLR-04,-1.34,46.89,07-01-2025 07:40
69aac10e1b0c1bff0a818349,BOX-BLR-04,-1.19,46.11,07-01-2025 07:50
69aac10e1b0c1bff0a81834a,BOX-BLR-04,-1.06,42.79,07-01-2025 08:00
69aac10e1b0c1bff0a81834b,BOX-BLR-04,-0.78,53.67,07-01-2025 08:10
69aac10e1b0c1bff0a81834c,BOX-BLR-04,-1.02,47.22,07-01-2025 08:20
69aac10e1b0c1bff0a81834d,BOX-BLR-04,-1.04,45.29,07-01-2025 08:30
69aac10e1b0c1bff0a81834e,BOX-BLR-04,-0.95,42.26,07-01-2025 08:40
69aac10e1b0c1bff0a81834f,BOX-BLR-04,-1.22,57.64,07-01-2025 08:50
69aac10e1b0c1bff0a818350,BOX-BLR-04,-1.23,51.48,07-01-2025 09:00
69aac10e1b0c1bff0a818351,BOX-BLR-04,-1.35,51.44,07-01-2025 09:10
69aac10e1b0c1bff0a818352,BOX-BLR-04,-1.23,50.48,07-01-2025 09:20
69aac10e1b0c1bff0a818353,BOX-BLR-04,-1.19,56.98,07-01-2025 09:30
69aac10e1b0c1bff0a818354,BOX-BLR-04,-1.47,57.66,07-01-2025 09:40
69aac10e1b0c1bff0a818355,BOX-BLR-04,-1.34,46.58,07-01-2025 09:50
69aac10e1b0c1bff0a818356,BOX-BLR-04,-1.13,45.55,07-01-2025 10:00
69aac10e1b0c1bff0a818357,BOX-BLR-04,-1.12,59.06,07-01-2025 10:10
69aac10e1b0c1bff0a818358,BOX-BLR-04,-1.02,40.08,07-01-2025 10:20
69aac10e1b0c1bff0a818359,BOX-BLR-04,-1.26,52.97,07-01-2025 10:30
69aac10e1b0c1bff0a81835a,BOX-BLR-04,-1,42.08,07-01-2025 10:40
69aac10e1b0c1bff0a81835b,BOX-BLR-04,-1.21,49.2,07-01-2025 10:50
69aac10e1b0c1bff0a81835c,BOX-BLR-04,-1.49,50.84,07-01-2025 11:00
69aac10e1b0c1bff0a81835d,BOX-BLR-04,-1.24,52.84,07-01-2025 11:10
69aac10e1b0c1bff0a81835e,BOX-BLR-04,-1.11,58.17,07-01-2025 11:20
69aac10e1b0c1bff0a81835f,BOX-BLR-04,-0.92,55.25,07-01-2025 11:30
69aac10e1b0c1bff0a818360,BOX-BLR-04,-1.17,56.07,07-01-2025 11:40
69aac10e1b0c1bff0a818361,BOX-BLR-04,-1.05,54.64,07-01-2025 11:50
69aac10e1b0c1bff0a818362,BOX-BLR-04,-1.01,55.59,07-01-2025 12:00
69aac10e1b0c1bff0a818363,BOX-BLR-04,-1.04,49.5,07-01-2025 12:10
69aac10e1b0c1bff0a818364,BOX-BLR-04,-1.21,57.86,07-01-2025 12:20
69aac10e1b0c1bff0a818365,BOX-BLR-04,-1.13,56.28,07-01-2025 12:30
69aac10e1b0c1bff0a818366,BOX-BLR-04,-0.85,49.72,07-01-2025 12:40
69aac10e1b0c1bff0a818367,BOX-BLR-04,-0.63,59.21,07-01-2025 12:50
69aac10e1b0c1bff0a818368,BOX-BLR-04,-0.78,50.81,07-01-2025 13:00
69aac10e1b0c1bff0a818369,BOX-BLR-04,-0.94,49.03,07-01-2025 13:10
69aac10e1b0c1bff0a81836a,BOX-BLR-04,-0.77,44.52,07-01-2025 13:20
69aac10e1b0c1bff0a81836b,BOX-BLR-04,-0.76,41.27,07-01-2025 13:30
69aac10e1b0c1bff0a81836c,BOX-BLR-04,-0.77,53.87,07-01-2025 13:40
69aac10e1b0c1bff0a81836d,BOX-BLR-04,-0.6,47.45,07-01-2025 13:50
69aac10e1b0c1bff0a81836e,BOX-BLR-04,-0.57,52.55,07-01-2025 14:00
69aac10e1b0c1bff0a81836f,BOX-BLR-04,-0.64,56.36,07-01-2025 14:10
69aac10e1b0c1bff0a818370,BOX-BLR-04,-0.53,55.96,07-01-2025 14:20
69aac10e1b0c1bff0a818371,BOX-BLR-04,-0.28,41.05,07-01-2025 14:30
69aac10e1b0c1bff0a818372,BOX-BLR-04,-0.52,42.36,07-01-2025 14:40
69aac10e1b0c1bff0a818373,BOX-BLR-04,-0.81,50.61,07-01-2025 14:50
69aac10e1b0c1bff0a818374,BOX-BLR-04,-1.05,53.8,07-01-2025 15:00
69aac10e1b0c1bff0a818375,BOX-BLR-04,-0.81,41.68,07-01-2025 15:10
69aac10e1b0c1bff0a818376,BOX-BLR-04,-0.56,51.12,07-01-2025 15:20
69aac10e1b0c1bff0a818377,BOX-BLR-04,-0.42,43.09,07-01-2025 15:30
69aac10e1b0c1bff0a818378,BOX-BLR-04,-0.44,55.11,07-01-2025 15:40
69aac10e1b0c1bff0a818379,BOX-BLR-04,-0.35,54.6,07-01-2025 15:50
69aac10e1b0c1bff0a81837a,BOX-BLR-04,-0.52,49.82,07-01-2025 16:00
69aac10e1b0c1bff0a81837b,BOX-BLR-04,-0.37,45.97,07-01-2025 16:10
69aac10e1b0c1bff0a81837c,BOX-BLR-04,-0.08,56.6,07-01-2025 16:20
69aac10e1b0c1bff0a81837d,BOX-BLR-04,-0.19,44.06,07-01-2025 16:30
69aac10e1b0c1bff0a81837e,BOX-BLR-04,-0.1,56.27,07-01-2025 16:40
69aac10e1b0c1bff0a81837f,BOX-BLR-04,0.08,57.96,07-01-2025 16:50
69aac10e1b0c1bff0a818380,BOX-BLR-04,-0.18,47.71,07-01-2025 17:00
69aac10e1b0c1bff0a818381,BOX-BLR-04,0.09,51.86,07-01-2025 17:10
69aac10e1b0c1bff0a818382,BOX-BLR-04,-0.08,52.57,07-01-2025 17:20
69aac10e1b0c1bff0a818383,BOX-BLR-04,-0.28,45.3,07-01-2025 17:30
69aac10e1b0c1bff0a818384,BOX-BLR-04,-0.21,54.08,07-01-2025 17:40
69aac10e1b0c1bff0a818385,BOX-BLR-04,0.07,46.76,07-01-2025 17:50
69aac10e1b0c1bff0a818386,BOX-BLR-04,0.12,40.74,07-01-2025 18:00
69aac10e1b0c1bff0a818387,BOX-BLR-04,0.41,44.25,07-01-2025 18:10
69aac10e1b0c1bff0a818388,BOX-BLR-04,0.18,40.68,07-01-2025 18:20
69aac10e1b0c1bff0a818389,BOX-BLR-04,0.35,44.59,07-01-2025 18:30
69aac10e1b0c1bff0a81838a,BOX-BLR-04,0.3,57.65,07-01-2025 18:40
69aac10e1b0c1bff0a81838b,BOX-BLR-04,0.08,50.06,07-01-2025 18:50
69aac10e1b0c1bff0a81838c,BOX-BLR-04,0.26,48.89,07-01-2025 19:00
69aac10e1b0c1bff0a81838d,BOX-BLR-04,0.1,48.68,07-01-2025 19:10
69aac10e1b0c1bff0a81838e,BOX-BLR-04,0.16,53.16,07-01-2025 19:20
69aac10e1b0c1bff0a81838f,BOX-BLR-04,0.09,46,07-01-2025 19:30
69aac10e1b0c1bff0a818390,BOX-BLR-04,0.15,54.42,07-01-2025 19:40
69aac10e1b0c1bff0a818391,BOX-BLR-04,0.07,40.58,07-01-2025 19:50
69aac10e1b0c1bff0a818392,BOX-BLR-04,0.36,49.33,07-01-2025 20:00
69aac10e1b0c1bff0a818393,BOX-BLR-04,0.6,46.6,07-01-2025 20:10
69aac10e1b0c1bff0a818394,BOX-BLR-04,0.6,47.81,07-01-2025 20:20
69aac10e1b0c1bff0a818395,BOX-BLR-04,0.47,40.62,07-01-2025 20:30
69aac10e1b0c1bff0a818396,BOX-BLR-04,0.45,55.48,07-01-2025 20:40
69aac10e1b0c1bff0a818397,BOX-BLR-04,0.59,56.95,07-01-2025 20:50
69aac10e1b0c1bff0a818398,BOX-BLR-04,0.49,40.32,07-01-2025 21:00
69aac10e1b0c1bff0a818399,BOX-BLR-04,0.32,45.4,07-01-2025 21:10
69aac10e1b0c1bff0a81839a,BOX-BLR-04,0.36,52.17,07-01-2025 21:20
69aac10e1b0c1bff0a81839b,BOX-BLR-04,0.22,43.35,07-01-2025 21:30
69aac10e1b0c1bff0a81839c,BOX-BLR-04,0.31,47.33,07-01-2025 21:40
69aac10e1b0c1bff0a81839d,BOX-BLR-04,0.5,55.08,07-01-2025 21:50
69aac10e1b0c1bff0a81839e,BOX-BLR-04,0.47,59.31,07-01-2025 22:00
69aac10e1b0c1bff0a81839f,BOX-BLR-04,0.28,53.1,07-01-2025 22:10
69aac10e1b0c1bff0a8183a0,BOX-BLR-04,0.2,50.28,07-01-2025 22:20
69aac10e1b0c1bff0a8183a1,BOX-BLR-04,0.17,47.46,07-01-2025 22:30
69aac10e1b0c1bff0a8183a2,BOX-HYD-05,3.8,50.92,01-01-2025 00:00
69aac10e1b0c1bff0a8183a3,BOX-HYD-05,4.06,53.7,01-01-2025 00:10
69aac10e1b0c1bff0a8183a4,BOX-HYD-05,4.07,48.13,01-01-2025 00:20
69aac10e1b0c1bff0a8183a5,BOX-HYD-05,4.21,56.3,01-01-2025 00:30
69aac10e1b0c1bff0a8183a6,BOX-HYD-05,4.37,57.48,01-01-2025 00:40
69aac10e1b0c1bff0a8183a7,BOX-HYD-05,4.12,45.38,01-01-2025 00:50
69aac10e1b0c1bff0a8183a8,BOX-HYD-05,4.26,51.48,01-01-2025 01:00
69aac10e1b0c1bff0a8183a9,BOX-HYD-05,4.03,43.18,01-01-2025 01:10
69aac10e1b0c1bff0a8183aa,BOX-HYD-05,3.75,59.28,01-01-2025 01:20
69aac10e1b0c1bff0a8183ab,BOX-HYD-05,3.96,51.46,01-01-2025 01:30
69aac10e1b0c1bff0a8183ac,BOX-HYD-05,4.21,56.61,01-01-2025 01:40
69aac10e1b0c1bff0a8183ad,BOX-HYD-05,4,51.86,01-01-2025 01:50
69aac10e1b0c1bff0a8183ae,BOX-HYD-05,3.81,54.98,01-01-2025 02:00
69aac10e1b0c1bff0a8183af,BOX-HYD-05,3.94,45.16,01-01-2025 02:10
69aac10e1b0c1bff0a8183b0,BOX-HYD-05,3.84,58.21,01-01-2025 02:20
69aac10e1b0c1bff0a8183b1,BOX-HYD-05,4.03,41.93,01-01-2025 02:30
69aac10e1b0c1bff0a8183b2,BOX-HYD-05,4.21,47.9,01-01-2025 02:40
69aac10e1b0c1bff0a8183b3,BOX-HYD-05,3.97,43.98,01-01-2025 02:50
69aac10e1b0c1bff0a8183b4,BOX-HYD-05,3.89,46.93,01-01-2025 03:00
69aac10e1b0c1bff0a8183b5,BOX-HYD-05,3.61,49.9,01-01-2025 03:10
69aac10e1b0c1bff0a8183b6,BOX-HYD-05,3.38,44.83,01-01-2025 03:20
69aac10e1b0c1bff0a8183b7,BOX-HYD-05,3.48,49.01,01-01-2025 03:30
69aac10e1b0c1bff0a8183b8,BOX-HYD-05,3.24,53.96,01-01-2025 03:40
69aac10e1b0c1bff0a8183b9,BOX-HYD-05,2.98,56.94,01-01-2025 03:50
69aac10e1b0c1bff0a8183ba,BOX-HYD-05,3.28,42.63,01-01-2025 04:00
69aac10e1b0c1bff0a8183bb,BOX-HYD-05,3.2,51.59,01-01-2025 04:10
69aac10e1b0c1bff0a8183bc,BOX-HYD-05,3.05,47.58,01-01-2025 04:20
69aac10e1b0c1bff0a8183bd,BOX-HYD-05,3.01,48.06,01-01-2025 04:30
69aac10e1b0c1bff0a8183be,BOX-HYD-05,3.05,44.03,01-01-2025 04:40
69aac10e1b0c1bff0a8183bf,BOX-HYD-05,3.01,56.01,01-01-2025 04:50
69aac10e1b0c1bff0a8183c0,BOX-HYD-05,2.8,50.42,01-01-2025 05:00
69aac10e1b0c1bff0a8183c1,BOX-HYD-05,2.57,52.81,01-01-2025 05:10
69aac10e1b0c1bff0a8183c2,BOX-HYD-05,2.52,42.67,01-01-2025 05:20
69aac10e1b0c1bff0a8183c3,BOX-HYD-05,2.52,44.38,01-01-2025 05:30
69aac10e1b0c1bff0a8183c4,BOX-HYD-05,2.71,44.28,01-01-2025 05:40
69aac10e1b0c1bff0a8183c5,BOX-HYD-05,2.77,53.14,01-01-2025 05:50
69aac10e1b0c1bff0a8183c6,BOX-HYD-05,2.84,41.57,01-01-2025 06:00
69aac10e1b0c1bff0a8183c7,BOX-HYD-05,2.64,59.31,01-01-2025 06:10
69aac10e1b0c1bff0a8183c8,BOX-HYD-05,2.4,57.45,01-01-2025 06:20
69aac10e1b0c1bff0a8183c9,BOX-HYD-05,2.32,54.8,01-01-2025 06:30
69aac10e1b0c1bff0a8183ca,BOX-HYD-05,2.59,41.25,01-01-2025 06:40
69aac10e1b0c1bff0a8183cb,BOX-HYD-05,2.88,54.06,01-01-2025 06:50
69aac10e1b0c1bff0a8183cc,BOX-HYD-05,2.99,49.32,01-01-2025 07:00
69aac10e1b0c1bff0a8183cd,BOX-HYD-05,2.87,43.48,01-01-2025 07:10
69aac10e1b0c1bff0a8183ce,BOX-HYD-05,2.83,58.65,01-01-2025 07:20
69aac10e1b0c1bff0a8183cf,BOX-HYD-05,2.68,53.71,01-01-2025 07:30
69aac10e1b0c1bff0a8183d0,BOX-HYD-05,2.63,52.67,01-01-2025 07:40
69aac10e1b0c1bff0a8183d1,BOX-HYD-05,2.63,44.75,01-01-2025 07:50
69aac10e1b0c1bff0a8183d2,BOX-HYD-05,2.69,40.48,01-01-2025 08:00
69aac10e1b0c1bff0a8183d3,BOX-HYD-05,2.4,47.57,01-01-2025 08:10
69aac10e1b0c1bff0a8183d4,BOX-HYD-05,2.32,57.9,01-01-2025 08:20
69aac10e1b0c1bff0a8183d5,BOX-HYD-05,2.35,56.66,01-01-2025 08:30
69aac10e1b0c1bff0a8183d6,BOX-HYD-05,2.11,53.14,01-01-2025 08:40
69aac10e1b0c1bff0a8183d7,BOX-HYD-05,2.39,44.01,01-01-2025 08:50
69aac10e1b0c1bff0a8183d8,BOX-HYD-05,2.51,52,01-01-2025 09:00
69aac10e1b0c1bff0a8183d9,BOX-HYD-05,2.61,51.24,01-01-2025 09:10
69aac10e1b0c1bff0a8183da,BOX-HYD-05,2.42,44.35,01-01-2025 09:20
69aac10e1b0c1bff0a8183db,BOX-HYD-05,2.71,54.36,01-01-2025 09:30
69aac10e1b0c1bff0a8183dc,BOX-HYD-05,2.83,44.3,01-01-2025 09:40
69aac10e1b0c1bff0a8183dd,BOX-HYD-05,2.71,52.01,01-01-2025 09:50
69aac10e1b0c1bff0a8183de,BOX-HYD-05,2.86,56.49,01-01-2025 10:00
69aac10e1b0c1bff0a8183df,BOX-HYD-05,2.72,43.93,01-01-2025 10:10
69aac10e1b0c1bff0a8183e0,BOX-HYD-05,2.93,58.84,01-01-2025 10:20
69aac10e1b0c1bff0a8183e1,BOX-HYD-05,3.17,48.38,01-01-2025 10:30
69aac10e1b0c1bff0a8183e2,BOX-HYD-05,3.32,59.35,01-01-2025 10:40
69aac10e1b0c1bff0a8183e3,BOX-HYD-05,3.23,45.28,01-01-2025 10:50
69aac10e1b0c1bff0a8183e4,BOX-HYD-05,3.4,55.17,01-01-2025 11:00
69aac10e1b0c1bff0a8183e5,BOX-HYD-05,3.27,55.14,01-01-2025 11:10
69aac10e1b0c1bff0a8183e6,BOX-HYD-05,2.97,46.81,01-01-2025 11:20
69aac10e1b0c1bff0a8183e7,BOX-HYD-05,2.95,41.15,01-01-2025 11:30
69aac10e1b0c1bff0a8183e8,BOX-HYD-05,2.7,42.8,01-01-2025 11:40
69aac10e1b0c1bff0a8183e9,BOX-HYD-05,2.43,40.74,01-01-2025 11:50
69aac10e1b0c1bff0a8183ea,BOX-HYD-05,2.39,54.7,01-01-2025 12:00
69aac10e1b0c1bff0a8183eb,BOX-HYD-05,2.24,52.5,01-01-2025 12:10
69aac10e1b0c1bff0a8183ec,BOX-HYD-05,2.34,49.44,01-01-2025 12:20
69aac10e1b0c1bff0a8183ed,BOX-HYD-05,2.12,45.58,01-01-2025 12:30
69aac10e1b0c1bff0a8183ee,BOX-HYD-05,2.14,51.85,01-01-2025 12:40
69aac10e1b0c1bff0a8183ef,BOX-HYD-05,2.22,59.25,01-01-2025 12:50
69aac10e1b0c1bff0a8183f0,BOX-HYD-05,2.18,54,01-01-2025 13:00
69aac10e1b0c1bff0a8183f1,BOX-HYD-05,2.06,50.91,01-01-2025 13:10
69aac10e1b0c1bff0a8183f2,BOX-HYD-05,1.81,41.7,01-01-2025 13:20
69aac10e1b0c1bff0a8183f3,BOX-HYD-05,1.8,48.74,01-01-2025 13:30
69aac10e1b0c1bff0a8183f4,BOX-HYD-05,1.9,41.66,01-01-2025 13:40
69aac10e1b0c1bff0a8183f5,BOX-HYD-05,1.88,55.19,01-01-2025 13:50
69aac10e1b0c1bff0a8183f6,BOX-HYD-05,2.12,54.81,01-01-2025 14:00
69aac10e1b0c1bff0a8183f7,BOX-HYD-05,2.38,58.51,01-01-2025 14:10
69aac10e1b0c1bff0a8183f8,BOX-HYD-05,2.48,40.9,01-01-2025 14:20
69aac10e1b0c1bff0a8183f9,BOX-HYD-05,2.6,58.5,01-01-2025 14:30
69aac10e1b0c1bff0a8183fa,BOX-HYD-05,2.32,49.44,01-01-2025 14:40
69aac10e1b0c1bff0a8183fb,BOX-HYD-05,2.24,54.8,01-01-2025 14:50
69aac10e1b0c1bff0a8183fc,BOX-HYD-05,2.29,52.39,01-01-2025 15:00
69aac10e1b0c1bff0a8183fd,BOX-HYD-05,2.3,42.7,01-01-2025 15:10
69aac10e1b0c1bff0a8183fe,BOX-HYD-05,2.53,44.28,01-01-2025 15:20
