deviceId,temperature,humidity,createdAt
BOX-BLR-04,3.14,48.65,2025-01-04 06:50:00
BOX-BLR-04,2.95,52.94,2025-01-04 07:00:00
BOX-BLR-04,2.83,41.88,2025-01-04 07:10:00
BOX-BLR-04,3.08,44.9,2025-01-04 07:20:00
BOX-BLR-04,3.06,55.94,2025-01-04 07:30:00
BOX-BLR-04,2.77,59.95,2025-01-04 07:40:00
BOX-BLR-04,2.96,47.59,2025-01-04 07:50:00
BOX-BLR-04,2.85,52.38,2025-01-04 08:00:00
BOX-BLR-04,2.66,49.06,2025-01-04 08:10:00
BOX-BLR-04,2.68,47.51,2025-01-04 08:20:00
BOX-BLR-04,2.41,48.71,2025-01-04 08:30:00
BOX-BLR-04,2.48,46.46,2025-01-04 08:40:00
BOX-BLR-04,2.4,42.97,2025-01-04 08:50:00
BOX-BLR-04,2.22,45.98,2025-01-04 09:00:00
BOX-BLR-04,1.94,48.37,2025-01-04 09:10:00
BOX-BLR-04,1.97,45.65,2025-01-04 09:20:00
BOX-BLR-04,1.81,44.71,2025-01-04 09:30:00
BOX-BLR-04,1.86,48.56,2025-01-04 09:40:00
BOX-BLR-04,1.99,49.97,2025-01-04 09:50:00
BOX-BLR-04,2.13,52.65,2025-01-04 10:00:00
BOX-BLR-04,2.15,55.96,2025-01-04 10:10:00
BOX-BLR-04,2.22,59.72,2025-01-04 10:20:00
BOX-BLR-04,2.15,50.56,2025-01-04 10:30:00
BOX-BLR-04,2.3,54.99,2025-01-04 10:40:00
BOX-BLR-04,2.21,48.92,2025-01-04 10:50:00
BOX-BLR-04,2.49,56.48,2025-01-04 11:00:00
BOX-BLR-04,2.48,53.04,2025-01-04 11:10:00
BOX-BLR-04,2.61,42.56,2025-01-04 11:20:00
BOX-BLR-04,2.34,46.47,2025-01-04 11:30:00
BOX-BLR-04,2.35,46.26,2025-01-04 11:40:00
BOX-BLR-04,2.08,51.88,2025-01-04 11:50:00
BOX-BLR-04,2.09,43.38,2025-01-04 12:00:00
BOX-BLR-04,2.01,54.44,2025-01-04 12:10:00
BOX-BLR-04,2.12,57.27,2025-01-04 12:20:00
BOX-BLR-04,2.35,42.97,2025-01-04 12:30:00
BOX-BLR-04,2.26,45.21,2025-01-04 12:40:00
BOX-BLR-04,2.28,42.62,2025-01-04 12:50:00
BOX-BLR-04,2.3,45.85,2025-01-04 13:00:00
BOX-BLR-04,2.55,49.83,2025-01-04 13:10:00
BOX-BLR-04,2.43,46.57,2025-01-04 13:20:00
BOX-BLR-04,2.58,54.32,2025-01-04 13:30:00
BOX-BLR-04,2.57,59.45,2025-01-04 13:40:00
BOX-BLR-04,2.54,44.19,2025-01-04 13:50:00
BOX-BLR-04,2.75,46.21,2025-01-04 14:00:00
BOX-BLR-04,2.66,40.6,2025-01-04 14:10:00
BOX-BLR-04,2.37,57.13,2025-01-04 14:20:00
BOX-BLR-04,2.19,52.2,2025-01-04 14:30:00
BOX-BLR-04,2.16,48.21,2025-01-04 14:40:00
BOX-BLR-04,2.19,52.19,2025-01-04 14:50:00
BOX-BLR-04,2.27,56.32,2025-01-04 15:00:00
BOX-BLR-04,2.46,40.18,2025-01-04 15:10:00
BOX-BLR-04,2.67,44.81,2025-01-04 15:20:00
BOX-BLR-04,2.95,44.64,2025-01-04 15:30:00
BOX-BLR-04,3.12,40.73,2025-01-04 15:40:00
BOX-BLR-04,3.14,46.19,2025-01-04 15:50:00
BOX-BLR-04,3.07,45.54,2025-01-04 16:00:00
BOX-BLR-04,2.98,56.9,2025-01-04 16:10:00
BOX-BLR-04,3.2,49.64,2025-01-04 16:20:00
BOX-BLR-04,3.06,40.73,2025-01-04 16:30:00
BOX-BLR-04,3.18,42.12,2025-01-04 16:40:00
BOX-BLR-04,3.35,46.23,2025-01-04 16:50:00
BOX-BLR-04,3.31,41.75,2025-01-04 17:00:00
BOX-BLR-04,3.35,41.26,2025-01-04 17:10:00
BOX-BLR-04,3.44,41.9,2025-01-04 17:20:00
BOX-BLR-04,3.2,55.42,2025-01-04 17:30:00
BOX-BLR-04,3.38,50.2,2025-01-04 17:40:00
BOX-BLR-04,3.1,54.86,2025-01-04 17:50:00
BOX-BLR-04,3.32,51.28,2025-01-04 18:00:00
BOX-BLR-04,3.56,59.75,2025-01-04 18:10:00
BOX-BLR-04,3.57,53.77,2025-01-04 18:20:00
BOX-BLR-04,3.31,41.89,2025-01-04 18:30:00
BOX-BLR-04,3.43,55.07,2025-01-04 18:40:00
BOX-BLR-04,3.47,48.95,2025-01-04 18:50:00
BOX-BLR-04,3.55,47.73,2025-01-04 19:00:00
BOX-BLR-04,3.26,57.78,2025-01-04 19:10:00
BOX-BLR-04,3.53,49.26,2025-01-04 19:20:00
BOX-BLR-04,3.66,41.84,2025-01-04 19:30:00
BOX-BLR-04,3.89,59.93,2025-01-04 19:40:00
BOX-BLR-04,3.64,49.06,2025-01-04 19:50:00
BOX-BLR-04,3.93,54.4,2025-01-04 20:00:00
BOX-BLR-04,3.71,57.77,2025-01-04 20:10:00
BOX-BLR-04,3.76,44.6,2025-01-04 20:20:00
BOX-BLR-04,3.82,50.66,2025-01-04 20:30:00
BOX-BLR-04,3.65,58.4,2025-01-04 20:40:00
BOX-BLR-04,3.8,57.26,2025-01-04 20:50:00
BOX-BLR-04,3.99,50.6,2025-01-04 21:00:00
BOX-BLR-04,3.91,55.99,2025-01-04 21:10:00
BOX-BLR-04,3.89,52.39,2025-01-04 21:20:00
BOX-BLR-04,4.16,43.73,2025-01-04 21:30:00
BOX-BLR-04,4.15,56.44,2025-01-04 21:40:00
BOX-BLR-04,4.32,44.86,2025-01-04 21:50:00
BOX-BLR-04,4.45,57.63,2025-01-04 22:00:00
BOX-BLR-04,4.2,49.25,2025-01-04 22:10:00
BOX-BLR-04,3.9,49.87,2025-01-04 22:20:00
BOX-BLR-04,3.69,57.43,2025-01-04 22:30:00
BOX-BLR-04,3.94,50.43,2025-01-04 22:40:00
BOX-BLR-04,3.85,45.39,2025-01-04 22:50:00
BOX-BLR-04,3.81,56.51,2025-01-04 23:00:00
BOX-BLR-04,4.07,43.05,2025-01-04 23:10:00
BOX-BLR-04,3.97,55.41,2025-01-04 23:20:00
BOX-BLR-04,4.23,47.35,2025-01-04 23:30:00
BOX-BLR-04,4.15,59.47,2025-01-04 23:40:00
BOX-BLR-04,3.88,41.44,2025-01-04 23:50:00
BOX-BLR-04,4.08,58.77,2025-01-05 00:00:00
BOX-BLR-04,3.98,56.6,2025-01-05 00:10:00
BOX-BLR-04,3.82,50.68,2025-01-05 00:20:00
BOX-BLR-04,3.8,47.96,2025-01-05 00:30:00
BOX-BLR-04,3.64,52.15,2025-01-05 00:40:00
BOX-BLR-04,3.41,42.98,2025-01-05 00:50:00
BOX-BLR-04,3.11,41.23,2025-01-05 01:00:00
BOX-BLR-04,3.2,50.58,2025-01-05 01:10:00
BOX-BLR-04,3.22,54.2,2025-01-05 01:20:00
BOX-BLR-04,3.39,53.44,2025-01-05 01:30:00
BOX-BLR-04,3.43,48.46,2025-01-05 01:40:00
BOX-BLR-04,3.26,50.68,2025-01-05 01:50:00
BOX-BLR-04,3.4,47.5,2025-01-05 02:00:00
BOX-BLR-04,3.37,46.57,2025-01-05 02:10:00
BOX-BLR-04,3.63,42.69,2025-01-05 02:20:00
BOX-BLR-04,3.67,52.87,2025-01-05 02:30:00
BOX-BLR-04,3.56,58.7,2025-01-05 02:40:00
BOX-BLR-04,3.43,50.78,2025-01-05 02:50:00
BOX-BLR-04,3.52,40.74,2025-01-05 03:00:00
BOX-BLR-04,3.73,49.29,2025-01-05 03:10:00
BOX-BLR-04,3.48,50.15,2025-01-05 03:20:00
BOX-BLR-04,3.35,51.73,2025-01-05 03:30:00
BOX-BLR-04,3.42,40.81,2025-01-05 03:40:00
BOX-BLR-04,3.66,47.55,2025-01-05 03:50:00
BOX-BLR-04,3.38,58.4,2025-01-05 04:00:00
BOX-BLR-04,3.57,56.63,2025-01-05 04:10:00
BOX-BLR-04,3.49,45.77,2025-01-05 04:20:00
BOX-BLR-04,3.25,40.57,2025-01-05 04:30:00
BOX-BLR-04,3.01,40.16,2025-01-05 04:40:00
BOX-BLR-04,2.85,46.34,2025-01-05 04:50:00
BOX-BLR-04,2.98,53.31,2025-01-05 05:00:00
BOX-BLR-04,3.22,54.41,2025-01-05 05:10:00
BOX-BLR-04,2.92,48.61,2025-01-05 05:20:00
BOX-BLR-04,2.72,57.07,2025-01-05 05:30:00
BOX-BLR-04,2.87,43.44,2025-01-05 05:40:00
BOX-BLR-04,2.95,42.48,2025-01-05 05:50:00
BOX-BLR-04,2.96,44.18,2025-01-05 06:00:00
BOX-BLR-04,3.04,59.79,2025-01-05 06:10:00
BOX-BLR-04,3.28,59.66,2025-01-05 06:20:00
BOX-BLR-04,2.99,57.21,2025-01-05 06:30:00
BOX-BLR-04,2.81,59.75,2025-01-05 06:40:00
BOX-BLR-04,2.83,40.05,2025-01-05 06:50:00
BOX-BLR-04,2.73,40.31,2025-01-05 07:00:00
BOX-BLR-04,2.72,52.83,2025-01-05 07:10:00
BOX-BLR-04,2.62,42.09,2025-01-05 07:20:00
BOX-BLR-04,2.38,53.56,2025-01-05 07:30:00
BOX-BLR-04,2.09,53.7,2025-01-05 07:40:00
BOX-BLR-04,2.05,49.06,2025-01-05 07:50:00
BOX-BLR-04,1.93,59.27,2025-01-05 08:00:00
BOX-BLR-04,2.04,53.06,2025-01-05 08:10:00
BOX-BLR-04,2.23,48.18,2025-01-05 08:20:00
BOX-BLR-04,2.18,41.45,2025-01-05 08:30:00
BOX-BLR-04,2.35,52.76,2025-01-05 08:40:00
BOX-BLR-04,2.08,52.93,2025-01-05 08:50:00
BOX-BLR-04,1.94,53.23,2025-01-05 09:00:00
BOX-BLR-04,1.82,53.11,2025-01-05 09:10:00
BOX-BLR-04,1.52,56.7,2025-01-05 09:20:00
BOX-BLR-04,1.35,49.77,2025-01-05 09:30:00
BOX-BLR-04,1.29,42.25,2025-01-05 09:40:00
BOX-BLR-04,1.53,53.43,2025-01-05 09:50:00
BOX-BLR-04,1.77,50.04,2025-01-05 10:00:00
BOX-BLR-04,1.98,41.66,2025-01-05 10:10:00
BOX-BLR-04,1.87,51.89,2025-01-05 10:20:00
BOX-BLR-04,1.77,45.24,2025-01-05 10:30:00
BOX-BLR-04,1.76,48.31,2025-01-05 10:40:00
BOX-BLR-04,1.84,56.36,2025-01-05 10:50:00
BOX-BLR-04,1.59,58.82,2025-01-05 11:00:00
BOX-BLR-04,1.55,48.18,2025-01-05 11:10:00
BOX-BLR-04,1.31,47.7,2025-01-05 11:20:00
BOX-BLR-04,1.13,57.39,2025-01-05 11:30:00
BOX-BLR-04,1.23,44.35,2025-01-05 11:40:00
BOX-BLR-04,0.97,53.31,2025-01-05 11:50:00
BOX-BLR-04,1.22,44.99,2025-01-05 12:00:00
BOX-BLR-04,1.2,50.7,2025-01-05 12:10:00
BOX-BLR-04,1.41,59.09,2025-01-05 12:20:00
BOX-BLR-04,1.26,42.45,2025-01-05 12:30:00
BOX-BLR-04,1.02,45.1,2025-01-05 12:40:00
BOX-BLR-04,0.94,40.64,2025-01-05 12:50:00
BOX-BLR-04,1.13,55.93,2025-01-05 13:00:00
BOX-BLR-04,0.91,40.99,2025-01-05 13:10:00
BOX-BLR-04,0.82,43.04,2025-01-05 13:20:00
BOX-BLR-04,0.98,53.57,2025-01-05 13:30:00
BOX-BLR-04,1.05,57.12,2025-01-05 13:40:00
BOX-BLR-04,1.16,46.61,2025-01-05 13:50:00
BOX-BLR-04,1.13,56.57,2025-01-05 14:00:00
BOX-BLR-04,1.02,46.98,2025-01-05 14:10:00
BOX-BLR-04,0.77,43.32,2025-01-05 14:20:00
BOX-BLR-04,0.96,59.8,2025-01-05 14:30:00
BOX-BLR-04,1.13,45.06,2025-01-05 14:40:00
BOX-BLR-04,0.88,41.75,2025-01-05 14:50:00
BOX-BLR-04,0.76,48.31,2025-01-05 15:00:00
BOX-BLR-04,0.77,42.37,2025-01-05 15:10:00
BOX-BLR-04,0.99,47.79,2025-01-05 15:20:00
BOX-BLR-04,1.01,58.28,2025-01-05 15:30:00
BOX-BLR-04,1.07,51.74,2025-01-05 15:40:00
BOX-BLR-04,1.32,54.42,2025-01-05 15:50:00
BOX-BLR-04,1.49,41.09,2025-01-05 16:00:00
BOX-BLR-04,1.32,53.35,2025-01-05 16:10:00
BOX-BLR-04,1.29,59.71,2025-01-05 16:20:00
BOX-BLR-04,1.08,51.54,2025-01-05 16:30:00
BOX-BLR-04,1.21,50.95,2025-01-05 16:40:00
BOX-BLR-04,1.32,58.25,2025-01-05 16:50:00
BOX-BLR-04,1.57,57.56,2025-01-05 17:00:00
BOX-BLR-04,1.33,57.17,2025-01-05 17:10:00
BOX-BLR-04,1.48,45.1,2025-01-05 17:20:00
BOX-BLR-04,1.66,59.79,2025-01-05 17:30:00
BOX-BLR-04,1.54,44.34,2025-01-05 17:40:00
BOX-BLR-04,1.35,46.17,2025-01-05 17:50:00
BOX-BLR-04,1.23,44.12,2025-01-05 18:00:00
BOX-BLR-04,1.0,40.33,2025-01-05 18:10:00
BOX-BLR-04,1.26,49.26,2025-01-05 18:20:00
BOX-BLR-04,1.13,53.91,2025-01-05 18:30:00
BOX-BLR-04,1.34,45.43,2025-01-05 18:40:00
BOX-BLR-04,1.19,51.96,2025-01-05 18:50:00
BOX-BLR-04,1.11,56.72,2025-01-05 19:00:00
BOX-BLR-04,1.02,57.99,2025-01-05 19:10:00
BOX-BLR-04,0.75,51.16,2025-01-05 19:20:00
BOX-BLR-04,0.6,42.17,2025-01-05 19:30:00
BOX-BLR-04,0.33,50.78,2025-01-05 19:40:00
BOX-BLR-04,0.48,47.2,2025-01-05 19:50:00
BOX-BLR-04,0.49,54.69,2025-01-05 20:00:00
BOX-BLR-04,0.44,54.13,2025-01-05 20:10:00
BOX-BLR-04,0.22,59.79,2025-01-05 20:20:00
BOX-BLR-04,0.32,54.23,2025-01-05 20:30:00
BOX-BLR-04,0.5,42.64,2025-01-05 20:40:00
BOX-BLR-04,0.45,56.28,2025-01-05 20:50:00
BOX-BLR-04,0.61,46.98,2025-01-05 21:00:00
BOX-BLR-04,0.66,50.28,2025-01-05 21:10:00
BOX-BLR-04,0.86,53.44,2025-01-05 21:20:00
BOX-BLR-04,0.72,55.52,2025-01-05 21:30:00
BOX-BLR-04,0.43,47.5,2025-01-05 21:40:00
BOX-BLR-04,0.47,52.14,2025-01-05 21:50:00
BOX-BLR-04,0.23,41.99,2025-01-05 22:00:00
BOX-BLR-04,0.41,41.56,2025-01-05 22:10:00
BOX-BLR-04,0.54,56.14,2025-01-05 22:20:00
BOX-BLR-04,0.29,46.43,2025-01-05 22:30:00
BOX-BLR-04,0.3,45.74,2025-01-05 22:40:00
BOX-BLR-04,0.26,52.95,2025-01-05 22:50:00
BOX-BLR-04,0.36,52.51,2025-01-05 23:00:00
BOX-BLR-04,0.64,43.03,2025-01-05 23:10:00
BOX-BLR-04,0.78,43.82,2025-01-05 23:20:00
BOX-BLR-04,0.54,48.59,2025-01-05 23:30:00
BOX-BLR-04,0.44,48.32,2025-01-05 23:40:00
BOX-BLR-04,0.15,46.79,2025-01-05 23:50:00
BOX-BLR-04,0.21,40.31,2025-01-06 00:00:00
BOX-BLR-04,-0.05,56.58,2025-01-06 00:10:00
BOX-BLR-04,-0.31,56.14,2025-01-06 00:20:00
BOX-BLR-04,-0.35,57.92,2025-01-06 00:30:00
BOX-BLR-04,-0.17,55.82,2025-01-06 00:40:00
BOX-BLR-04,0.05,56.84,2025-01-06 00:50:00
BOX-BLR-04,-0.23,51.03,2025-01-06 01:00:00
BOX-BLR-04,-0.35,44.99,2025-01-06 01:10:00
BOX-BLR-04,-0.08,53.66,2025-01-06 01:20:00
BOX-BLR-04,-0.32,47.74,2025-01-06 01:30:00
BOX-BLR-04,-0.43,53.96,2025-01-06 01:40:00
BOX-BLR-04,-0.63,46.84,2025-01-06 01:50:00
BOX-BLR-04,-0.41,50.18,2025-01-06 02:00:00
BOX-BLR-04,-0.5,47.83,2025-01-06 02:10:00
BOX-BLR-04,-0.51,51.7,2025-01-06 02:20:00
BOX-BLR-04,-0.27,42.06,2025-01-06 02:30:00
BOX-BLR-04,-0.48,41.96,2025-01-06 02:40:00
BOX-BLR-04,-0.47,49.88,2025-01-06 02:50:00
BOX-BLR-04,-0.53,44.61,2025-01-06 03:00:00
BOX-BLR-04,-0.71,55.98,2025-01-06 03:10:00
BOX-BLR-04,-0.84,44.28,2025-01-06 03:20:00
BOX-BLR-04,-0.67,43.77,2025-01-06 03:30:00
BOX-BLR-04,-0.6,53.13,2025-01-06 03:40:00
BOX-BLR-04,-0.31,49.15,2025-01-06 03:50:00
BOX-BLR-04,-0.53,56.96,2025-01-06 04:00:00
BOX-BLR-04,-0.58,41.03,2025-01-06 04:10:00
BOX-BLR-04,-0.66,43.41,2025-01-06 04:20:00
BOX-BLR-04,-0.44,46.81,2025-01-06 04:30:00
BOX-BLR-04,-0.2,50.86,2025-01-06 04:40:00
BOX-BLR-04,-0.38,57.92,2025-01-06 04:50:00
BOX-BLR-04,-0.14,54.57,2025-01-06 05:00:00
BOX-BLR-04,-0.13,50.14,2025-01-06 05:10:00
BOX-BLR-04,-0.1,40.05,2025-01-06 05:20:00
BOX-BLR-04,-0.17,45.13,2025-01-06 05:30:00
BOX-BLR-04,0.09,46.28,2025-01-06 05:40:00
BOX-BLR-04,-0.05,57.41,2025-01-06 05:50:00
BOX-BLR-04,-0.06,49.8,2025-01-06 06:00:00
BOX-BLR-04,0.09,58.26,2025-01-06 06:10:00
BOX-BLR-04,-0.1,51.48,2025-01-06 06:20:00
BOX-BLR-04,0.15,45.85,2025-01-06 06:30:00
BOX-BLR-04,0.17,46.11,2025-01-06 06:40:00
BOX-BLR-04,0.46,42.54,2025-01-06 06:50:00
BOX-BLR-04,0.53,47.4,2025-01-06 07:00:00
BOX-BLR-04,0.53,58.19,2025-01-06 07:10:00
BOX-BLR-04,0.41,46.54,2025-01-06 07:20:00
BOX-BLR-04,0.53,42.36,2025-01-06 07:30:00
BOX-BLR-04,0.34,47.51,2025-01-06 07:40:00
BOX-BLR-04,0.32,42.5,2025-01-06 07:50:00
BOX-BLR-04,0.24,53.49,2025-01-06 08:00:00
BOX-BLR-04,0.34,41.24,2025-01-06 08:10:00
BOX-BLR-04,0.49,45.02,2025-01-06 08:20:00
BOX-BLR-04,0.36,54.51,2025-01-06 08:30:00
BOX-BLR-04,0.42,57.43,2025-01-06 08:40:00
BOX-BLR-04,0.42,51.15,2025-01-06 08:50:00
BOX-BLR-04,0.7,55.31,2025-01-06 09:00:00
BOX-BLR-04,0.79,43.02,2025-01-06 09:10:00
BOX-BLR-04,0.83,42.82,2025-01-06 09:20:00
BOX-BLR-04,1.06,44.24,2025-01-06 09:30:00
BOX-BLR-04,1.1,43.77,2025-01-06 09:40:00
BOX-BLR-04,0.94,40.37,2025-01-06 09:50:00
BOX-BLR-04,0.65,41.18,2025-01-06 10:00:00
BOX-BLR-04,0.61,51.3,2025-01-06 10:10:00
BOX-BLR-04,0.69,41.75,2025-01-06 10:20:00
BOX-BLR-04,0.55,54.02,2025-01-06 10:30:00
BOX-BLR-04,0.33,47.35,2025-01-06 10:40:00
BOX-BLR-04,0.25,50.04,2025-01-06 10:50:00
BOX-BLR-04,0.33,54.25,2025-01-06 11:00:00
BOX-BLR-04,0.31,42.47,2025-01-06 11:10:00
BOX-BLR-04,0.54,46.95,2025-01-06 11:20:00
BOX-BLR-04,0.84,46.05,2025-01-06 11:30:00
BOX-BLR-04,0.56,51.86,2025-01-06 11:40:00
BOX-BLR-04,0.68,44.62,2025-01-06 11:50:00
BOX-BLR-04,0.81,59.47,2025-01-06 12:00:00
BOX-BLR-04,0.96,56.78,2025-01-06 12:10:00
BOX-BLR-04,0.79,45.55,2025-01-06 12:20:00
BOX-BLR-04,0.94,57.47,2025-01-06 12:30:00
BOX-BLR-04,1.12,42.84,2025-01-06 12:40:00
BOX-BLR-04,0.91,42.75,2025-01-06 12:50:00
BOX-BLR-04,1.12,45.83,2025-01-06 13:00:00
BOX-BLR-04,1.07,44.76,2025-01-06 13:10:00
BOX-BLR-04,1.05,47.79,2025-01-06 13:20:00
BOX-BLR-04,1.09,57.06,2025-01-06 13:30:00
BOX-BLR-04,1.01,42.52,2025-01-06 13:40:00
BOX-BLR-04,1.1,48.28,2025-01-06 13:50:00
BOX-BLR-04,1.21,55.4,2025-01-06 14:00:00
BOX-BLR-04,1.36,45.43,2025-01-06 14:10:00
BOX-BLR-04,1.15,44.26,2025-01-06 14:20:00
BOX-BLR-04,1.02,41.21,2025-01-06 14:30:00
BOX-BLR-04,1.11,51.72,2025-01-06 14:40:00
BOX-BLR-04,1.15,40.57,2025-01-06 14:50:00
BOX-BLR-04,1.35,50.95,2025-01-06 15:00:00
BOX-BLR-04,1.25,59.99,2025-01-06 15:10:00
BOX-BLR-04,0.98,52.02,2025-01-06 15:20:00
BOX-BLR-04,1.27,48.5,2025-01-06 15:30:00
BOX-BLR-04,0.98,47.37,2025-01-06 15:40:00
BOX-BLR-04,0.96,52.28,2025-01-06 15:50:00
BOX-BLR-04,0.86,46.4,2025-01-06 16:00:00
BOX-BLR-04,0.74,45.82,2025-01-06 16:10:00
BOX-BLR-04,0.46,42.55,2025-01-06 16:20:00
BOX-BLR-04,0.59,55.44,2025-01-06 16:30:00
BOX-BLR-04,0.52,50.4,2025-01-06 16:40:00
BOX-BLR-04,0.34,54.86,2025-01-06 16:50:00
BOX-BLR-04,0.25,44.16,2025-01-06 17:00:00
BOX-BLR-04,0.04,41.24,2025-01-06 17:10:00
BOX-BLR-04,-0.15,56.83,2025-01-06 17:20:00
BOX-BLR-04,-0.11,44.35,2025-01-06 17:30:00
BOX-BLR-04,-0.12,51.73,2025-01-06 17:40:00
BOX-BLR-04,-0.09,56.86,2025-01-06 17:50:00
BOX-BLR-04,-0.03,45.92,2025-01-06 18:00:00
BOX-BLR-04,0.16,51.26,2025-01-06 18:10:00
BOX-BLR-04,-0.09,43.2,2025-01-06 18:20:00
BOX-BLR-04,-0.18,43.93,2025-01-06 18:30:00
BOX-BLR-04,-0.22,45.3,2025-01-06 18:40:00
BOX-BLR-04,-0.23,58.74,2025-01-06 18:50:00
BOX-BLR-04,0.05,46.75,2025-01-06 19:00:00
BOX-BLR-04,-0.09,54.14,2025-01-06 19:10:00
BOX-BLR-04,-0.25,53.55,2025-01-06 19:20:00
BOX-BLR-04,-0.15,59.41,2025-01-06 19:30:00
BOX-BLR-04,-0.0,40.16,2025-01-06 19:40:00
BOX-BLR-04,-0.27,43.1,2025-01-06 19:50:00
BOX-BLR-04,-0.29,42.57,2025-01-06 20:00:00
BOX-BLR-04,-0.05,55.37,2025-01-06 20:10:00
BOX-BLR-04,-0.2,44.83,2025-01-06 20:20:00
BOX-BLR-04,-0.22,48.16,2025-01-06 20:30:00
BOX-BLR-04,-0.07,59.18,2025-01-06 20:40:00
BOX-BLR-04,-0.25,41.13,2025-01-06 20:50:00
BOX-BLR-04,-0.51,50.54,2025-01-06 21:00:00
BOX-BLR-04,-0.27,44.28,2025-01-06 21:10:00
BOX-BLR-04,-0.21,51.74,2025-01-06 21:20:00
BOX-BLR-04,-0.33,44.49,2025-01-06 21:30:00
BOX-BLR-04,-0.37,51.85,2025-01-06 21:40:00
BOX-BLR-04,-0.24,42.88,2025-01-06 21:50:00
BOX-BLR-04,0.04,41.26,2025-01-06 22:00:00
BOX-BLR-04,-0.21,48.46,2025-01-06 22:10:00
BOX-BLR-04,-0.45,48.15,2025-01-06 22:20:00
BOX-BLR-04,-0.62,44.99,2025-01-06 22:30:00
BOX-BLR-04,-0.81,54.63,2025-01-06 22:40:00
BOX-BLR-04,-0.76,50.78,2025-01-06 22:50:00
BOX-BLR-04,-0.7,58.59,2025-01-06 23:00:00
BOX-BLR-04,-0.7,54.26,2025-01-06 23:10:00
BOX-BLR-04,-0.97,56.19,2025-01-06 23:20:00
BOX-BLR-04,-0.9,41.02,2025-01-06 23:30:00
BOX-BLR-04,-1.17,51.67,2025-01-06 23:40:00
BOX-BLR-04,-1.0,57.0,2025-01-06 23:50:00
BOX-BLR-04,-1.2,44.05,2025-01-07 00:00:00
BOX-BLR-04,-0.95,57.13,2025-01-07 00:10:00
BOX-BLR-04,-0.96,41.07,2025-01-07 00:20:00
BOX-BLR-04,-1.02,56.62,2025-01-07 00:30:00
BOX-BLR-04,-1.28,43.98,2025-01-07 00:40:00
BOX-BLR-04,-1.23,49.27,2025-01-07 00:50:00
BOX-BLR-04,-1.36,48.93,2025-01-07 01:00:00
BOX-BLR-04,-1.19,41.96,2025-01-07 01:10:00
BOX-BLR-04,-1.09,53.57,2025-01-07 01:20:00
BOX-BLR-04,-0.8,40.41,2025-01-07 01:30:00
BOX-BLR-04,-0.92,40.16,2025-01-07 01:40:00
BOX-BLR-04,-1.12,44.94,2025-01-07 01:50:00
BOX-BLR-04,-1.02,54.91,2025-01-07 02:00:00
BOX-BLR-04,-1.03,42.3,2025-01-07 02:10:00
BOX-BLR-04,-1.19,40.24,2025-01-07 02:20:00
BOX-BLR-04,-0.93,41.37,2025-01-07 02:30:00
BOX-BLR-04,-0.93,40.99,2025-01-07 02:40:00
BOX-BLR-04,-0.96,49.68,2025-01-07 02:50:00
BOX-BLR-04,-1.01,48.61,2025-01-07 03:00:00
BOX-BLR-04,-1.09,53.99,2025-01-07 03:10:00
BOX-BLR-04,-0.88,44.46,2025-01-07 03:20:00
BOX-BLR-04,-1.0,42.67,2025-01-07 03:30:00
BOX-BLR-04,-0.82,47.43,2025-01-07 03:40:00
BOX-BLR-04,-1.1,52.19,2025-01-07 03:50:00
BOX-BLR-04,-1.35,46.69,2025-01-07 04:00:00
BOX-BLR-04,-1.15,56.34,2025-01-07 04:10:00
BOX-BLR-04,-1.44,43.35,2025-01-07 04:20:00
BOX-BLR-04,-1.62,57.69,2025-01-07 04:30:00
BOX-BLR-04,-1.82,44.02,2025-01-07 04:40:00
BOX-BLR-04,-1.86,56.61,2025-01-07 04:50:00
BOX-BLR-04,-2.02,49.7,2025-01-07 05:00:00
BOX-BLR-04,-1.9,50.91,2025-01-07 05:10:00
BOX-BLR-04,-1.94,57.36,2025-01-07 05:20:00
BOX-BLR-04,-1.91,47.4,2025-01-07 05:30:00
BOX-BLR-04,-2.04,46.34,2025-01-07 05:40:00
BOX-BLR-04,-2.31,50.36,2025-01-07 05:50:00
BOX-BLR-04,-2.1,46.21,2025-01-07 06:00:00
BOX-BLR-04,-2.13,41.75,2025-01-07 06:10:00
BOX-BLR-04,-2.33,52.48,2025-01-07 06:20:00
BOX-BLR-04,-2.06,50.64,2025-01-07 06:30:00
BOX-BLR-04,-2.14,55.18,2025-01-07 06:40:00
BOX-BLR-04,-1.87,50.59,2025-01-07 06:50:00
BOX-BLR-04,-1.89,54.07,2025-01-07 07:00:00
BOX-BLR-04,-1.6,51.92,2025-01-07 07:10:00
BOX-BLR-04,-1.35,56.28,2025-01-07 07:20:00
BOX-BLR-04,-1.1,51.48,2025-01-07 07:30:00
BOX-BLR-04,-1.34,46.89,2025-01-07 07:40:00
BOX-BLR-04,-1.19,46.11,2025-01-07 07:50:00
BOX-BLR-04,-1.06,42.79,2025-01-07 08:00:00
BOX-BLR-04,-0.78,53.67,2025-01-07 08:10:00
BOX-BLR-04,-1.02,47.22,2025-01-07 08:20:00
BOX-BLR-04,-1.04,45.29,2025-01-07 08:30:00
BOX-BLR-04,-0.95,42.26,2025-01-07 08:40:00
BOX-BLR-04,-1.22,57.64,2025-01-07 08:50:00
BOX-BLR-04,-1.23,51.48,2025-01-07 09:00:00
